"state","chamber","state_chamber","term","term_start","term_end","term_elec_yr","term_length","n_maj","n_min","chamber_size","legislature_size","num_chamber_comms","num_joint_comms","maj_SLES_median","min_SLES_median","maj_min_SLES_meddiff","maj_above_min_SLES_median","chair_SLES_median","notchair_SLES_median","chair_SLES_meddiff","majfrosh_SLES_meddiff","minfrosh_SLES_meddiff","num_female","share_female","kpb_dem_share","kpb_rep_share","share_dem","partisan_seatshare_diff","term_limits_enacted","term_limits_applied","aj_deny_hearing","aj_deny_report","aj_comm_gatekeep","aj_chamb_vote_comm_appts","aj_majleader_setscal","aj_majcom_setscal","aj_anymaj_setscal","aj_rules_change","SM_maj_median","SM_min_median","SM_median_diff","SM_maj_sd","SM_min_sd","squire_year","squire_index","leg_salary_yr_avg","slength_avg_all","ncsl_staff_year","ncsl_num_staff","ncsl_num_staff_per_leg","maj_party_controls_gov","maj_party_controls_oppo_chamber","unified_gov"
"ID","upper","ID-upper","2015_2016",2015,2016,2014,2,30,8,35,105,10,3,0.943162147183128,0.368991632413753,0.574170514769375,0.866666666666667,1.01374615616492,0.723627459747536,0.290118696417383,0.627574304677699,-0.211796873722174,10,0.263157894736842,NA,NA,0.210526315789474,0.578947368421053,0,0,0,0,0,1,0,0,0,NA,0.911,-1.013,1.924,0.32800890177684,0.386059903364608,2015,0.16858265,15256.16,71.64,2015,136,1.2952380952381,1,1,1
"ID","upper","ID-upper","2017_2018",2017,2018,2016,2,31,6,35,105,10,0,0.888587809691471,0.798881004288789,0.0897068054026819,0.548387096774194,0.920563377391279,0.844604453092191,0.0759589242990881,0.0530667062951611,-1.10155441599707,9,0.243243243243243,NA,NA,0.162162162162162,0.675675675675676,0,0,0,0,0,1,0,0,0,NA,0.977,-1.013,1.99,0.320733939820105,0.420689972469432,2015,0.16858265,14959.17,57.14,2015,136,1.2952380952381,1,1,1
"IL","lower","IL-lower","1997_1998",1997,1998,1996,2,64,61,118,177,27,0,0.938744594390027,0.841521167664473,0.0972234267255536,0.546875,1.33572543675799,0.770784565128433,0.564940871629554,0.713908302572936,0.233126247899037,35,0.28,0.508474576271186,0.491525423728814,0.512,0.0169491525423719,0,0,1,1,1,0,1,0,1,NA,-1.058,0.124,1.182,0.415963155626593,0.227944294264092,1996,0.236,63417.3,57,1996,1057,5.97175141242938,0,0,0
"IL","lower","IL-lower","1999_2000",1999,2000,1998,2,64,56,118,177,34,0,0.802605031950687,0.769125127810958,0.0334799041397289,0.546875,0.969667242013275,0.731066170479995,0.23860107153328,0.447097483790319,0.360678141620552,33,0.275,0.525423728813559,0.474576271186441,0.533333333333333,0.050847457627118,0,0,1,1,1,0,1,0,1,NA,-1.089,0.129,1.218,0.45612885830204,0.259288847519123,2003,0.261,65412.79,57,2003,906,5.11864406779661,0,0,0
"IL","lower","IL-lower","2001_2002",2001,2002,2000,2,64,60,118,177,42,0,0.6395740924841,0.596582683820281,0.0429914086638192,0.59375,0.756209551134172,0.58331902946868,0.172890521665493,0.314639252924482,0.27899053444306,36,0.290322580645161,0.525423728813559,0.474576271186441,0.516129032258065,0.050847457627118,0,0,1,1,1,0,1,0,1,NA,-0.994,0.133,1.127,0.497588387273719,0.31480430827917,2003,0.261,68154.94,77.5,2003,906,5.11864406779661,0,0,0
"IL","lower","IL-lower","2003_2004",2003,2004,2002,2,72,55,118,177,37,0,0.593857489805284,0.434266464070369,0.159591025734915,0.736111111111111,0.867347643495046,0.45907357796843,0.408274065526616,0.256331002779905,-0.0245805013106383,39,0.307086614173228,0.559322033898305,0.440677966101695,0.566929133858268,0.11864406779661,0,0,1,1,1,0,1,0,1,NA,-0.921,0.137,1.058,0.555612192653907,0.264056573617117,2003,0.261,65256.15,87.5,2003,906,5.11864406779661,1,1,1
"IL","lower","IL-lower","2005_2006",2005,2006,2004,2,66,56,118,177,37,0,0.72799682977229,0.555066262409483,0.172930567362807,0.727272727272727,0.86006327537098,0.581900655383915,0.278162619987065,0.317700704916281,0.0858771994388567,37,0.30327868852459,0.550847457627119,0.449152542372881,0.540983606557377,0.101694915254238,0,0,1,1,1,0,1,0,1,NA,-1.034,0.207,1.241,0.568824668665184,0.288328466285318,2009,0.281,63327.46,59,2009,1091,6.1638418079096,1,1,1
"IL","lower","IL-lower","2007_2008",2007,2008,2006,2,67,53,118,177,57,0,0.725187077314182,0.704159764397983,0.0210273129161981,0.552238805970149,0.797057861132359,0.669554159560834,0.127503701571525,0.212090144063405,0.398489653886377,36,0.3,0.559322033898305,0.440677966101695,0.558333333333333,0.11864406779661,0,0,1,1,1,0,1,0,1,NA,-1.013,0.207,1.22,0.58303660468724,0.294706596996538,2009,0.281,63392.5,82.5,2009,1091,6.1638418079096,1,1,1
"IL","lower","IL-lower","2009_2010",2009,2010,2008,2,74,48,118,177,55,1,0.707565813367627,0.580887954611515,0.126677858756112,0.608108108108108,0.794734178041625,0.613510127857739,0.181224050183886,0.338123105465707,0.0913506089344776,37,0.30327868852459,0.593220338983051,0.406779661016949,0.60655737704918,0.186440677966102,0,0,1,1,1,0,1,0,1,NA,-0.888,0.276,1.164,0.562195694748991,0.297016923489981,2009,0.281,68392.35,84.5,2009,1091,6.1638418079096,1,1,1
"IL","lower","IL-lower","2011_2012",2011,2012,2010,2,73,58,118,177,47,4,0.794390012032946,0.517900781227501,0.276489230805444,0.684931506849315,0.916809473382797,0.617529540469515,0.299279932913282,0.27778634049733,0.242749868550458,41,0.312977099236641,0.542372881355932,0.457627118644068,0.557251908396947,0.084745762711864,0,0,1,1,1,0,1,0,1,NA,-1.05,0.349,1.399,0.586115801909268,0.334000407593329,2015,0.293943218,65093.62,82,2015,851,4.80790960451977,1,1,1
"IL","lower","IL-lower","2013_2014",2013,2014,2012,2,73,49,118,177,32,3,0.712779906007784,0.489209496408475,0.223570409599308,0.616438356164384,0.888261183826699,0.497332125496636,0.390929058330064,0.470115706281841,0.240754164974403,43,0.352459016393443,NA,NA,0.598360655737705,0.19672131147541,0,0,1,1,1,0,1,0,1,NA,-0.898,0.425,1.323,0.585747539299586,0.343012212221079,2015,0.293943218,62990.1,55.5,2015,851,4.80790960451977,1,1,1
"IL","lower","IL-lower","2015_2016",2015,2016,2014,2,73,50,118,177,36,0,0.688577679168543,0.569767450201446,0.118810228967097,0.671232876712329,0.720630576792875,0.629712992534068,0.0909175842588077,0.258465124048182,0.204649316129924,43,0.349593495934959,NA,NA,0.59349593495935,0.186991869918699,0,0,1,1,1,0,1,0,1,NA,-0.898,0.474,1.372,0.584218025708979,0.280705236892765,2015,0.293943218,62030.51,188.14,2015,851,4.80790960451977,0,1,0
"IL","lower","IL-lower","2017_2018",2017,2018,2016,2,71,53,118,177,36,0,0.825481636739241,0.636601910966194,0.188879725773047,0.676056338028169,0.857828790932271,0.636601910966194,0.221226879966077,0.197595031401038,0.176360769079632,49,0.395161290322581,NA,NA,0.57258064516129,0.145161290322581,0,0,1,1,1,0,1,0,1,NA,-0.977,0.548,1.525,0.601106739786591,0.281695105001422,2015,0.293943218,59632.75,107.64,2015,851,4.80790960451977,0,1,0
"IL","upper","IL-upper","1997_1998",1997,1998,1996,2,31,29,59,177,17,0,1.43786837749575,0.409920766765843,1.02794761072991,0.967741935483871,1.51298844442682,0.664237545770841,0.848750898655983,0.645230340054111,0.0656802529775031,12,0.2,0.474576271186441,0.525423728813559,0.483333333333333,0.050847457627118,0,0,1,1,1,0,1,0,1,NA,0.375,-0.748,1.123,0.160200867100681,0.230813201589366,1996,0.236,63417.3,57,1996,1057,5.97175141242938,1,0,0
"IL","upper","IL-upper","1999_2000",1999,2000,1998,2,33,29,59,177,17,0,1.23844578819764,0.455038861295335,0.783406926902308,0.939393939393939,1.33697797026587,0.493141557580694,0.843836412685172,0.801881528750707,0.169948576452323,12,0.193548387096774,0.457627118644068,0.542372881355932,0.467741935483871,0.084745762711864,0,0,1,1,1,0,1,0,1,NA,0.379,-0.752,1.131,0.170716582472323,0.193932657520837,2003,0.261,65412.79,57,2003,906,5.11864406779661,1,0,0
"IL","upper","IL-upper","2001_2002",2001,2002,2000,2,32,27,59,177,17,0,1.3009854689579,0.388921891664282,0.91206357729362,0.96875,1.58895740220019,0.543275663475861,1.04568173872433,NA,0.264403792120929,11,0.186440677966102,0.457627118644068,0.542372881355932,0.457627118644068,0.084745762711864,0,0,1,1,1,0,1,0,1,NA,0.392,-0.747,1.139,0.16546175029089,0.207343048816887,2003,0.261,68154.94,77.5,2003,906,5.11864406779661,1,0,0
"IL","upper","IL-upper","2003_2004",2003,2004,2002,2,34,30,59,177,21,0,1.43217677644802,0.284421410738351,1.14775536570967,0.941176470588235,1.59178315785147,0.33595047285379,1.25583268499768,0.904217073745712,0.0841748090787261,14,0.21875,0.542372881355932,0.440677966101695,0.53125,0.101694915254237,0,0,1,1,1,0,1,0,1,NA,-0.668,0.372,1.04,0.267824521158702,0.171175242653916,2003,0.261,65256.15,87.5,2003,906,5.11864406779661,1,1,1
"IL","upper","IL-upper","2005_2006",2005,2006,2004,2,31,30,59,177,22,0,1.51749062287725,0.255715804853126,1.26177481802412,1,1.60031008476549,0.304227287661247,1.29608279710425,0.730479025449152,0.0932520551846658,15,0.245901639344262,0.525423728813559,0.457627118644068,0.508196721311475,0.067796610169491,0,0,1,1,1,0,1,0,1,NA,-0.67,0.353,1.023,0.30582684028856,0.202465860819442,2009,0.281,63327.46,59,2009,1091,6.1638418079096,1,1,1
"IL","upper","IL-upper","2007_2008",2007,2008,2006,2,38,22,59,177,25,0,1.16584992319057,0.346230889956709,0.819619033233866,0.894736842105263,1.17169001142906,0.366584661569639,0.805105349859421,0.36109441259388,-0.0931824701326542,14,0.233333333333333,0.627118644067797,0.372881355932203,0.633333333333333,0.254237288135594,0,0,1,1,1,0,1,0,1,NA,-0.65,0.387,1.037,0.299056361821324,0.196773489656181,2009,0.281,63392.5,82.5,2009,1091,6.1638418079096,1,1,1
"IL","upper","IL-upper","2009_2010",2009,2010,2008,2,38,23,59,177,29,1,0.953365958595488,0.343641121405369,0.609724837190119,0.868421052631579,0.953365958595488,0.332964600423796,0.620401358171693,0.735817672970235,0.245619137091275,13,0.213114754098361,0.627118644067797,0.372881355932203,0.622950819672131,0.254237288135594,0,0,1,1,1,0,1,0,1,NA,-0.65,0.433,1.083,0.286220556204351,0.223429721140098,2009,0.281,68392.35,84.5,2009,1091,6.1638418079096,1,1,1
"IL","upper","IL-upper","2011_2012",2011,2012,2010,2,36,26,59,177,27,4,0.90338403944506,0.302829596117347,0.600554443327713,0.888888888888889,0.915231035944158,0.358164092968434,0.557066942975724,0.901664164649373,0.224407948949677,16,0.258064516129032,0.593220338983051,0.406779661016949,0.580645161290323,0.186440677966102,0,0,1,1,1,0,1,0,1,NA,-0.656,0.431,1.087,0.299343945297584,0.229478440992242,2015,0.293943218,65093.62,82,2015,851,4.80790960451977,1,1,1
"IL","upper","IL-upper","2013_2014",2013,2014,2012,2,40,19,59,177,21,3,0.810416756741262,0.393312759821989,0.417103996919273,0.85,1.01920058718866,0.442996096004576,0.576204491184086,0.57607706355453,-0.0961757540402545,14,0.23728813559322,NA,NA,0.677966101694915,0.355932203389831,0,0,1,1,1,0,1,0,1,NA,-0.659,0.455,1.114,0.297162838139012,0.16404873864263,2015,0.293943218,62990.1,55.5,2015,851,4.80790960451977,1,1,1
"IL","upper","IL-upper","2015_2016",2015,2016,2014,2,40,21,59,177,22,0,0.895706392062832,0.517377427082032,0.3783289649808,0.85,0.864798350444038,0.672358292192344,0.192440058251694,0.520214907443754,0.000670811816602002,15,0.245901639344262,NA,NA,0.655737704918033,0.311475409836066,0,0,1,1,1,0,1,0,1,NA,-0.659,0.455,1.114,0.284145634522882,0.150159448165711,2015,0.293943218,62030.51,188.14,2015,851,4.80790960451977,0,1,0
"IL","upper","IL-upper","2017_2018",2017,2018,2016,2,38,23,59,177,22,0,0.903693502276349,0.628956884107085,0.274736618169264,0.736842105263158,0.943475191387587,0.634098772911741,0.309376418475846,0.382579787364297,0.215746746195993,18,0.295081967213115,NA,NA,0.622950819672131,0.245901639344262,0,0,1,1,1,0,1,0,1,NA,-0.67,0.472,1.142,0.232214547285482,0.123234123453075,2015,0.293943218,59632.75,107.64,2015,851,4.80790960451977,0,1,0
"IN","lower","IN-lower","1999_2000",1999,2000,1998,2,53,48,100,150,18,0,1.42744441182629,0.290113096976162,1.13733131485013,0.981132075471698,1.82479024557883,0.638639547562648,1.18615069801618,0.404933016343076,0.121271055283936,14,0.138613861386139,0.53,0.47,0.524752475247525,0.0600000000000001,0,0,1,1,1,0,1,0,1,1,-0.481,0.897,1.378,0.209208618009695,0.168952293873487,2003,0.102,14935.9,56,2003,383,2.55333333333333,1,0,0
"IN","lower","IN-lower","2001_2002",2001,2002,2000,2,54,48,100,150,18,0,1.38329330565613,0.361395768577326,1.02189753707881,0.944444444444444,1.8319529185427,0.638157069316777,1.19379584922592,0.952789665660172,0.223493250382789,15,0.147058823529412,0.53,0.47,0.529411764705882,0.0600000000000001,0,0,1,1,1,0,1,0,1,1,-0.483,0.867,1.35,0.211616958838998,0.168307294628323,2003,0.102,14171.46,46.5,2003,383,2.55333333333333,1,0,0
"IN","lower","IN-lower","2003_2004",2003,2004,2002,2,52,50,100,150,20,0,1.33970407712696,0.375319720497857,0.964384356629107,1,1.79276260629087,0.637573069927404,1.15518953636346,0.624645686577435,0.378408795100111,14,0.137254901960784,0.51,0.49,0.509803921568627,0.02,0,0,1,1,1,0,1,0,1,1,-0.508,0.916,1.424,0.213014425837697,0.173194474289436,2003,0.102,13568.71,41.5,2003,383,2.55333333333333,1,0,0
"IN","lower","IN-lower","2005_2006",2005,2006,2004,2,54,50,100,150,20,0,1.52871964860539,0.283977939788343,1.24474170881705,0.981481481481482,1.70984534092872,0.490091618656596,1.21975372227212,0.727049728041711,0.133269261572962,16,0.153846153846154,0.48,0.52,0.480769230769231,0.04,0,0,1,1,1,0,1,0,1,1,0.886,-0.515,1.401,0.16178370754958,0.212091411650773,2009,0.174,12749.24,57.68,2009,375,2.5,1,1,1
"IN","lower","IN-lower","2007_2008",2007,2008,2006,2,55,50,100,150,20,0,1.62212595802131,0.24111445710714,1.38101150091417,0.981818181818182,1.70301540393546,0.431148924430922,1.27186647950454,0.857494259505462,0.143695428767059,17,0.161904761904762,0.51,0.49,0.523809523809524,0.02,0,0,1,1,1,0,1,0,1,1,-0.476,0.941,1.417,0.216799738787518,0.130836793218356,2009,0.174,11973.87,85.5,2009,375,2.5,0,0,0
"IN","lower","IN-lower","2009_2010",2009,2010,2008,2,52,48,100,150,23,0,1.6733310666057,0.23958569657833,1.43374537002737,0.923076923076923,2.0317221405027,0.512923155111477,1.51879898539122,0.261943152626706,0.182551747548348,20,0.2,0.52,0.48,0.52,0.04,0,0,1,1,1,0,1,0,1,1,NA,NA,NA,NA,NA,2009,0.174,22801.95,71.35,2009,375,2.5,0,0,0
"IN","lower","IN-lower","2011_2012",2011,2012,2010,2,60,40,100,150,24,0,1.36743659767551,0.328028258712232,1.03940833896328,0.95,1.4398014122971,0.658275365188219,0.781526047108884,0.48243805458305,NA,21,0.21,0.4,0.6,0.4,0.2,0,0,1,1,1,0,1,0,1,1,0.931,-0.502,1.433,0.113327905543075,0.236598910733593,2015,0.155542344,21701.71,64.61,2015,305,2.03333333333333,1,1,1
"IN","lower","IN-lower","2013_2014",2013,2014,2012,2,71,31,100,150,NA,NA,1.05784135123029,0.342378147649671,0.71546320358062,0.859154929577465,1.90081767122471,0.658308777283338,1.24250889394137,0.736794904325721,-0.0219092089801473,24,0.235294117647059,NA,NA,0.303921568627451,0.392156862745098,0,0,1,1,1,0,1,0,1,1,0.928,-0.533,1.461,0.107505050229111,0.240270472364097,2015,0.155542344,21702.36,63.19,2015,305,2.03333333333333,1,1,1
"IN","lower","IN-lower","2015_2016",2015,2016,2014,2,73,30,100,150,NA,NA,1.23179063730714,0.269574269067681,0.962216368239463,0.904109589041096,1.67417447360177,0.578300510697269,1.0958739629045,0.904291090368534,-0.0621475723283201,22,0.213592233009709,NA,NA,0.29126213592233,0.41747572815534,0,0,1,1,1,0,1,0,1,1,0.926,-0.536,1.462,0.102943727412698,0.242355197978194,2015,0.155542344,22074.07,115.43,2015,305,2.03333333333333,1,1,1
"IN","lower","IN-lower","2017_2018",2017,2018,2016,2,72,30,100,150,NA,NA,1.11699868548605,0.447109189039962,0.669889496446093,0.847222222222222,1.81531858394673,0.658657977134046,1.15666060681268,0.749852631232298,0.0118708114449975,22,0.215686274509804,NA,NA,0.294117647058824,0.411764705882353,0,0,1,1,1,0,1,0,1,1,0.927,-0.544,1.471,0.105817865190006,0.241492551600874,2015,0.155542344,22360.08,107.43,2015,305,2.03333333333333,1,1,1
"IN","upper","IN-upper","1999_2000",1999,2000,1998,2,31,19,50,150,19,0,1.09378020740401,0.201358079043543,0.892422128360464,1,1.25959291251908,0.407288569694673,0.852304342824411,0.394976542319115,0.193720730498693,13,0.26,0.38,0.62,0.38,0.24,0,0,1,1,1,0,0,0,0,NA,0.804,-0.267,1.071,0.0987945806309271,0.182264431768854,2003,0.102,14935.9,56,2003,383,2.55333333333333,0,0,0
"IN","upper","IN-upper","2001_2002",2001,2002,2000,2,32,18,50,150,19,0,1.19596475157901,0.321191328640541,0.874773422938474,1,1.32675879437716,0.469518312882802,0.857240481494354,0.693604278171498,0.316284249590606,12,0.24,0.36,0.64,0.36,0.28,0,0,1,1,1,0,0,0,0,NA,0.804,-0.29,1.094,0.110851487846147,0.175576565527403,2003,0.102,14171.46,46.5,2003,383,2.55333333333333,0,0,0
"IN","upper","IN-upper","2003_2004",2003,2004,2002,2,32,18,50,150,19,0,1.12749675447099,0.269321648985424,0.858175105485564,1,1.32045906875778,0.529636825714721,0.790822243043056,0.414875872610099,0.28467101167726,13,0.26,0.36,0.64,0.36,0.28,0,0,1,1,1,0,0,0,0,NA,0.805,-0.374,1.179,0.123891339353035,0.159158792712862,2003,0.102,13568.71,41.5,2003,383,2.55333333333333,0,0,0
"IN","upper","IN-upper","2005_2006",2005,2006,2004,2,34,18,50,150,20,0,1.18688299967824,0.274394762169456,0.912488237508786,0.970588235294118,1.36696283932774,0.364524436655162,1.00243840267257,0.887879662526078,0.208003094115319,13,0.25,0.34,0.66,0.346153846153846,0.32,0,0,1,1,1,0,0,0,0,NA,0.817,-0.355,1.172,0.128290913064414,0.163782402013717,2009,0.174,12749.24,57.68,2009,375,2.5,1,1,1
"IN","upper","IN-upper","2007_2008",2007,2008,2006,2,34,18,50,150,20,0,1.255797874113,0.256297777609764,0.99950009650324,0.970588235294118,1.47591490057487,0.560849534134829,0.915065366440046,0.768188909978152,-0.121612020187612,13,0.25,0.34,0.66,0.346153846153846,0.32,0,0,1,1,1,0,0,0,0,NA,0.847,-0.41,1.257,0.154602950753751,0.170542787455036,2009,0.174,11973.87,85.5,2009,375,2.5,1,0,0
"IN","upper","IN-upper","2009_2010",2009,2010,2008,2,34,17,50,150,20,0,1.20113105264669,0.341592696622645,0.859538356024044,0.911764705882353,1.51268231693486,0.548264331013892,0.964417985920965,0.782642295298886,0.0617045606860099,13,0.254901960784314,0.34,0.66,0.333333333333333,0.32,0,0,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,2009,0.174,22801.95,71.35,2009,375,2.5,1,0,0
"IN","upper","IN-upper","2011_2012",2011,2012,2010,2,37,13,50,150,20,0,1.02436641709121,0.402028685834025,0.622337731257189,0.810810810810811,1.47621152387115,0.475434070751552,1.00077745311959,0.859931811590822,NA,11,0.22,0.26,0.74,0.26,0.48,0,0,1,1,1,0,0,0,0,NA,0.859,-0.506,1.365,0.180912378575119,0.192059017558976,2015,0.155542344,21701.71,64.61,2015,305,2.03333333333333,1,1,1
"IN","upper","IN-upper","2013_2014",2013,2014,2012,2,37,13,50,150,NA,NA,1.08945418336454,0.376499979105073,0.712954204259465,0.891891891891892,1.54843638478253,0.505213965986104,1.04322241879642,0.249008612842854,0.166426510041792,8,0.16,NA,NA,0.26,0.48,0,0,1,1,1,0,0,0,0,NA,0.859,-0.506,1.365,0.181435018531747,0.21024032442218,2015,0.155542344,21702.36,63.19,2015,305,2.03333333333333,1,1,1
"IN","upper","IN-upper","2015_2016",2015,2016,2014,2,41,10,50,150,NA,NA,0.876346896613329,0.442939338806451,0.433407557806878,0.829268292682927,1.39702879926449,0.52023670586651,0.876792093397982,0.571433800889596,NA,10,0.196078431372549,NA,NA,0.196078431372549,0.607843137254902,0,0,1,1,1,0,0,0,0,NA,0.889,-0.547,1.436,0.15858067147456,0.204521902109418,2015,0.155542344,22074.07,115.43,2015,305,2.03333333333333,1,1,1
"IN","upper","IN-upper","2017_2018",2017,2018,2016,2,43,9,50,150,NA,NA,0.985024612786751,0.413230240549828,0.571794372236923,0.837209302325581,1.26313383381364,0.606313282305034,0.656820551508609,0.492985518026473,0.191887327262665,8,0.153846153846154,NA,NA,0.173076923076923,0.653846153846154,0,0,1,1,1,0,0,0,0,NA,0.88,-0.567,1.447,0.163534626535431,0.234143473704254,2015,0.155542344,22360.08,107.43,2015,305,2.03333333333333,1,1,1
"KY","lower","KY-lower","2001_2002",2001,2002,2000,2,67,34,100,138,19,0,0.924810155306328,0.376129828150072,0.548680327156256,0.850746268656716,1.29973508636808,0.703202481914337,0.596532604453744,0.441018950567838,0.00824500860432603,11,0.108910891089109,0.66,0.34,0.663366336633663,0.32,0,0,1,1,1,0,1,0,1,NA,-0.248,0.579,0.827,0.311404375965637,0.251572802012809,2003,0.148,16070.2,62.4,2003,628,4.55072463768116,1,0,0
"KY","lower","KY-lower","2003_2004",2003,2004,2002,2,66,35,100,138,16,0,1.10735414949312,0.406788137941865,0.700566011551256,0.878787878787879,1.79766715757909,0.684501969628301,1.11316518795079,0.706106682944042,0.283975326270205,11,0.108910891089109,0.65,0.35,0.653465346534653,0.3,0,0,1,1,1,0,1,0,1,NA,-0.254,0.587,0.841,0.317959910740191,0.235847293938152,2003,0.148,12135.08,50.5,2003,628,4.55072463768116,1,0,0
"KY","lower","KY-lower","2005_2006",2005,2006,2004,2,58,44,100,138,19,0,1.15067539670754,0.34762319026607,0.803052206441469,0.913793103448276,1.81014778203872,0.714865495845864,1.09528228619286,0.603919073662953,0.193025673194635,11,0.107843137254902,0.57,0.43,0.568627450980392,0.14,0,0,1,1,1,0,1,0,1,NA,-0.227,0.587,0.814,0.334438048019001,0.237013784069681,2009,0.137,11720.49,47.5,2009,679,4.92028985507246,0,0,0
"KY","lower","KY-lower","2007_2008",2007,2008,2006,2,64,40,100,138,19,0,1.14754684032152,0.21189203948591,0.935654800835606,0.96875,1.55271800614059,0.587007482254812,0.96571052388578,0.720810911836706,0.0259173687184565,14,0.134615384615385,0.61,0.39,0.615384615384615,0.22,0,0,1,1,1,0,1,0,1,NA,-0.23,0.663,0.893,0.347617887707089,0.222573829007641,2009,0.137,15310.79,71.77,2009,679,4.92028985507246,0,0,0
"KY","lower","KY-lower","2009_2010",2009,2010,2008,2,66,36,100,138,19,0,1.25829529664542,0.332660250729731,0.925635045915688,0.848484848484849,2.03867784409709,0.677840321263548,1.36083752283354,0.294733941084823,0.321798219452584,16,0.156862745098039,0.65,0.35,0.647058823529412,0.3,0,0,1,1,1,0,1,0,1,NA,NA,NA,NA,NA,NA,2009,0.137,15388.82,63.89,2009,679,4.92028985507246,1,0,0
"KY","lower","KY-lower","2011_2012",2011,2012,2010,2,58,44,100,138,19,15,1.32591885298156,0.169627149799532,1.15629170318203,0.982758620689655,1.84977991715208,0.47585855861457,1.37392135853751,0.99434682698303,0.153382661642423,20,0.196078431372549,0.58,0.42,0.568627450980392,0.16,0,0,1,1,1,0,1,0,1,NA,NA,NA,NA,NA,NA,2015,0.161778611,7228.93,54.59,2015,468,3.39130434782609,1,0,0
